Post URL,Username,Post Text,Post Date,Post Time (HH:MM),Likes,Replies,Reposts,Shares,Verified User,Accessed Date,Accessed Time,Code,label,Post Time,Post Hour,Text Length
,,. Removed Yunus Removed Yunus Removed Yunus Removed Yunus Removed Yunus Removed Yunus Removed Yunus Removed Yunus Removed Yunus.:......: Removed Yunus. Removed Yunus Removed Yunus.::.. Deleted Yunus In detail comments::::::: Remove,,,,,,,,,,,1,,,
https://www.threads.net/@deekbarrett11081/post/DCdFrC6JfZT,michelebrowne126,"BlackThreads 
Justice for Sonya Massey
Please dont forget about her",11/16/2024,20:26,451,1,48,25,TRUE,12/7/2024,6:51,DCdFrC6JfZT,0,20:26:00,20,67
,,for the election? wait a 20 MILLION VOTES WERENaT COUNTED FOR?? wait a 20 MILLION VOTES WERENaT COUNTED FOR? Wait a 20 MILLION VOTES WERENaT?... a oh wait a::.::::::: wait:aaa even???,,,,,,,,,,,1,,,
https://www.threads.net/@cj_wirenut/post/DC5NF6NtvE5,cj_wirenut,In a just society this man would be  for stopping a madman from threatening passengers on a subwayAAA14AAAyet In this  world we live in heAAAs the enemy Not to us Free Daniel Penny Please Say a prayer that this case gets dropped,11/27/2024,23:48,1,0,0,0,TRUE,12/7/2024,4:40,DC5NF6NtvE5,0,23:48:00,23,313
https://www.threads.net/@ill_will69/post/DC7O4VVyu0e,ill_will69,Nancy mace What did a transgender do to you That makes you hate them so much,11/28/2024,18:42,0,0,0,0,FALSE,12/7/2024,5:28,DC7O4VVyu0e,0,18:42:00,18,79
https://www.threads.net/@kourtneelynne/post/DCpsxCouq3j,kourtneelynne, BREAKING Democrat Bob Casey has officially CONCEDED the race for Senate in Pennsylvania to Dave McCormickCONGRATULATIONS DAVEWe successfully STOPPED THE STEAL ,11/21/2024,23:19,746,31,52,23,TRUE,12/7/2024,4:05,DCpsxCouq3j,0,23:19:00,23,179
https://www.threads.net/@jack_perez19088300/post/DB1LPnMt6ml,jack_perez19088300,Kim Kardashian SET UP Her OWN Daughter North West Receives MAJOR Backlash,11/1/2024,13:44,8,2,0,0,FALSE,12/7/2024,1:55,DB1LPnMt6ml,0,13:44:00,13,76
,,. ICE is pausing the hotline where people can call to report undocumented immigrants because 90 of the calls are from people reporting Elon Musk. ICE recently announced it is pausing the hotline where people can call to report.. Change it: Musk is ICE is pausing the hotline where people can call to report undocumented immigrants.:::.::::::: and: Musk and El,,,,,,,,,,,1,,,
https://www.threads.net/@saifabdullahmohammad/post/DB-xCROy7aH?xmt=AQGz11HQqEnoaqlG2ZlXHYwWNcR-w_RAxdsO-yVT8jbfuw,saifabdullahmohammad,"A horrible accident in Khagrachari
Twenty one people were killed with a child in the bus
There were about 5 passengers on the busThe number of deaths may increase further",11/5/2024,7:07,1,0,0,0,FALSE,12/11/2024,0:58,DB-xCROy7aH,1,7:07:00,7,175
https://www.threads.net/@keithedwards/post/DCxaF_PJ-Dr,keithedwards,I wrote about how Morning JoeAAAs cowardly display this past week exemplifies how authoritarianism is able to infect a country because it has rotted from within,11/24/2024,23:08,1900,77,257,7,TRUE,12/7/2024,2:42,DCxaF_PJ-Dr,0,23:08:00,23,164
https://www.threads.net/@momadopted8/post/DCmsL7DM2c6,momadopted8,Get ready ,11/20/2024,19:14,0,0,0,0,FALSE,12/7/2024,0:44,DCmsL7DM2c6,0,19:14:00,19,32
https://www.threads.net/@coopmike48/post/DC635Nzu4wZ,coopmike48,Unfortunately it no longer is the independent farmer but large multinational corporations Still fighting to keep the farm individually owned and out of the mass foreign overreach,11/27/2024,23:06,1200,18,62,31,FALSE,12/7/2024,0:16,DC635Nzu4wZ,0,23:06:00,23,181
https://www.threads.net/@tinageorge2701/post/DC4oet-R7-7,jefftiedrich,the left people are vulnerable we should protect themthe right people are vulnerable we should exploit themany questions,11/27/2024,17:46,6200,95,809,31,TRUE,12/7/2024,2:18,DC4oet-R7-7,0,17:46:00,17,130
,,s wife just bought a a4000000 Bugatti with OUR money. His. OUR MONEY. OUR MONEY. OUR MONEY.. OUR MONEY.. OUR MONEY. Our MONEY.. OUR MONEY...)... and.:::::::::,,,,,,,,,,,1,,,
https://www.threads.net/@allhallowswitchh/post/DCvSKENpXKB,allhallowswitchh,Well John I donAAAt see any American citizens out on the field picking fruits and vegetables So go ahead and sign up for the job ,11/24/2024,3:20,7,4,0,0,FALSE,12/6/2024,23:07,DCvSKENpXKB,0,3:20:00,3,143
https://www.threads.net/@stocks.tom/post/DCSvDYTv94M,stocks.tom,"This is Why the Dems Dont Want Any Voter IDs
Makes it Harder to Cheat ",11/13/2024,1:14,1,2,0,0,TRUE,12/7/2024,0:49,DCSvDYTv94M,0,1:14:00,1,85
https://www.threads.net/@ericspicer/post/DCbFGi3Mdzy,ericspicer,Jake Paul should fight a man his own age,11/16/2024,7:01,0,0,0,0,TRUE,12/6/2024,23:36,DCbFGi3Mdzy,0,7:01:00,7,40
https://www.threads.net/@ji_predicciones/post/DCeAIapuq3u,ji_predicciones,Gotas de Sabidur a,11/17/2024,10:15,6,0,0,0,TRUE,12/7/2024,5:54,DCeAIapuq3u,0,10:15:00,10,22
https://www.threads.net/@mdkhair73/post/C_DpVudvUGZ?xmt=AQGzeoI2wLeXoDAkX09OPQCjmEbbtG0LtyXTpZ0VVuSyWg,mdkhair73,"The mosque committee has donated Tk
Alhamdulillah",8/24/2024,15:02,3,0,0,0,FALSE,2/9/2025,22:00,C_DpVudvUGZ,1,15:02:00,15,52
https://www.threads.net/@mediumsizemeech/post/DC2bNPCuCp9,mediumsizemeech,AAABowen Yang is Julia RobertsAAA a sentence I never want to read again,11/26/2024,21:54,52,3,1,0,TRUE,12/7/2024,6:04,DC2bNPCuCp9,0,21:54:00,21,77
https://www.threads.net/@keithedwards/post/DC0o6MbKV1U,yimbyland,Cities have no business doing noncity things,11/25/2024,17:19,601,31,37,17,TRUE,12/7/2024,4:29,DC0o6MbKV1U,0,17:19:00,17,46
,,i The students of Manipur wake up The students of Manipur wake up Manipur flag dropped by Manipur i Manipur i Manipur i Manipur i Manipur i Manipur i Manipur i Manipur Manipur  Manipurs flag. Manipur.. and:::::: The students. India,,,,,,,,,,,1,,,
,,.... Now we’re looking at the Russell Viper. And the Russell Viper is the newest Russell Viper.. It’s a beautiful bird...:: finally caught the Russell Viper. Finally caught the Russell Viper finally caught the Russell Viper. caught the Russell Viper finally.:::::..::.:... The Russell Vi,,,,,,,,,,,1,,,
,,:? How would she deal with Trump’s tax policy? How would she handle voter ID laws? What do you think the State of California would do on her own? How would she do?? Rumor Governor own? What would she do? What would she do?:: News Post News Post California Do state news post: changes::: rumor: without Trump:?:? California??,,,,,,,,,,,1,,,
https://www.threads.net/@nflrums/post/DCphk9AJ4pY,nflrums,Dolphins Mike McDaniel on demoting veterans Youre entitled to nothing in this world,11/21/2024,21:39,20,0,0,0,TRUE,12/7/2024,1:58,DCphk9AJ4pY,0,21:39:00,21,85
https://www.threads.net/@ss.sami.6/post/C8hZ8ROPTgA,ss.sami.6,"This is the Russell Viper in our village
Everyone is cautious in the house of the house",6/22/2024,14:50,0,0,0,0,FALSE,12/11/2024,1:05,C8hZ8ROPTgA,1,14:50:00,14,87
,,& Taj.comTajnessTajness.comTajness.comTajness.comTajness.comTajness.comTajness.comTajness.comness.comTajness.comTajness.comTajness.comTajness..:. The paraphrase::..: .: in,,,,,,,,,,,1,,,
https://www.threads.net/@barrettpall/post/DC6IEiaxmRu,barrettpall,To my OG followers  AAAWelcome Back To Str8 Guys Rnt Str8AAAIs it time to bring back this series,11/28/2024,8:23,1000,130,41,18,TRUE,12/7/2024,7:13,DC6IEiaxmRu,0,8:23:00,8,104
,,"... TCB Card was canceled.. Grameen Bank will give a loan to the Luck family. Grameen Bank will give loan to the Luck family.::.. to:,: changes: Grameen Bank will give a loan to the Luck family. Change:... Change slight word and phrasing changes:...... Grame",,,,,,,,,,,1,,,
https://www.threads.net/@rev_dan_diaz/post/DBeSmumMija,rev_dan_diaz,ComadreHappy Birthday I hope your special day is wonderful We all appreciate you so much and I am truly grateful to have you as a friend and a Pastor Your kindness love and support means the world to the church family and ours May the Lord Jesus bless you with all that your heart desires and needs this year Thank you for being such a shining light in our livesWith love and gratitudeDiaz Famila,10/23/2024,16:25,0,0,0,0,FALSE,12/6/2024,23:06,DBeSmumMija,0,16:25:00,16,407
,,In 2018 they cheated In 2020 they cheatedIn 2024 they cheatedThey won all 7 swing statesIn 2024 they won all 7 swing statesIn 2024 they won all 7 swing statesThey won all 7 swing statesIn 2024 they..:.  .;.::::// change: cheat.: and:As,,,,,,,,,,,1,,,
https://www.threads.net/@grassrootsarmy/post/DCMOGDURk2S,grassrootsarmy,"RumorAAAA Governor Gavin Newsome is considering plans to secede from the Union in order to prevent Trump from deporting illegal  aliens and implementing Voter ID laws
How do you think California would do on her own",11/10/2024,12:31,120,190,6,5,TRUE,12/6/2024,23:59,DCMOGDURk2S,1,12:31:00,12,221
https://www.threads.net/@theotherplanet72/post/DCkmhsyuaDE,theotherplanet72,Treating myself tonight ,11/19/2024,23:46,4,1,0,0,FALSE,12/7/2024,1:14,DCkmhsyuaDE,0,23:46:00,23,40
https://www.threads.net/@lizaboswell7187/post/DCd6D5mxRHQ,lizaboswell7187,Well wouldja look at that 4am and IAAAm suddenly wide awake  AgainUniverse please just go on and do it because my heart canAAAt take much more of this  This is the big one,11/17/2024,9:22,6,9,0,0,TRUE,12/6/2024,23:17,DCd6D5mxRHQ,0,9:22:00,9,183
https://www.threads.net/@jeanette.walsh.9/post/DCvKgGRxuGT,jeanette.walsh.9,I canAAAt help worrying about the world my children and grandchildren will be dealing with,11/24/2024,2:13,326,8,32,11,FALSE,12/7/2024,5:38,DCvKgGRxuGT,0,2:13:00,2,94
https://www.threads.net/@aladdinumar/post/DCp8ib1pef2,aladdinumar,IAAve slept with nearly 600 men so far this year AA and had the best sex in one surprising US city,11/22/2024,1:35,0,0,0,0,TRUE,12/7/2024,0:58,DCp8ib1pef2,0,1:35:00,1,104
https://www.threads.net/@susanbha/post/DC4Z7YeOvZX,susanbha,Just in time for the holidays How Christian of them,11/27/2024,16:21,3,1,1,0,FALSE,12/7/2024,4:06,DC4Z7YeOvZX,0,16:21:00,16,53
https://www.threads.net/@aladdinumar/post/DCp64ffv-Uf,aladdinumar,Healthy Snack  healthyfood,11/22/2024,1:20,48,1,2,0,TRUE,12/7/2024,5:35,DCp64ffv-Uf,0,1:20:00,1,34
https://www.threads.net/@spursgirlie/post/DC5rXtUMDrn,spursgirlie,billionaires,11/28/2024,4:13,26,4,1,0,FALSE,12/7/2024,6:49,DC5rXtUMDrn,0,4:13:00,4,12
https://www.threads.net/@americoperez_rico/post/DAju_sko-In,americoperez_rico,Unpopular Tampon Tim was booed out of the stadium and banned from future games for flipping off the fans   ,9/30/2024,22:38,696,247,58,158,FALSE,12/7/2024,1:04,DAju_sko-In,1,22:38:00,22,186
https://www.threads.net/@secondbreakfastinvesting/post/DCk71SQp0_Y,hoavo_dc,Tesla Cybertruck,11/19/2024,17:51,2,1,0,0,FALSE,12/7/2024,4:31,DCk71SQp0_Y,0,17:51:00,17,16
,,:.... I'm wondering what this means. I'll take the news post and  : Hmmm.. Hmm.. Hmm.. Hmm.. I wonder.. Hmm..............: Hmmm..::...::.:..,,,,,,,,,,,1,,,
,,... I will never step in there again.. I will never step in there again. I will never step in there again. I will never step in there again.. I will never step in there again...::......  ::.::: I will never.:::: again... I,,,,,,,,,,,1,,,
https://www.threads.net/@shahin_vai_1892961071/post/C9d_Xi1PRMn?xmt=AQGzSabMV6Sq3AwIYf12UxFxRltKqS7uZAI6EOP7banNuA,samir18276510,"The first martyr of Kota Olon is the brother of Dhabi
Inanillah wa Innilahi Raziun
Quota Olon was successful as it was as was the 32 inshaAllah",7/16/2024,3:32,2,0,0,0,FALSE,12/11/2024,1:03,C9d_Xi1PRMn,1,3:32:00,3,145
https://www.threads.net/@steelergal1215/post/DCUPV2nvDi8,cindycardno,WATCHAll you ever need to do in response to a MAGA is TAP THIS VIDEOAAAA,11/13/2024,15:07,48,6,18,4,TRUE,12/7/2024,4:38,DCUPV2nvDi8,0,15:07:00,15,84
https://www.threads.net/@johnnypalmadessa/post/DCXrGbOgEry,johnnypalmadessa,Dear Governor PolisYou just went out of your way to applaud RFK Jr the man who plans to lead us into a public health crisisFirst and foremost you much like myself are a gay man AA and you shouldnAAt be applauding a single appointment from Donald TrumpAAs cabinetYou are making not only yourself but also our entire community look like foolsKnock it off NowBestJohnny,11/14/2024,23:16,2500,162,232,5,TRUE,12/7/2024,3:55,DCXrGbOgEry,0,23:16:00,23,388
,,. of the Russian mirror.. The Russian mirror of the Syrian mirror. The. The Russian mirror of the Syrian mirror. The. The Russian mirror. The Syrian mirror. the Syrian mirror. news post.:..... and news post. news post.  : the Syrian mirror.:. the Syrian mirror....... :.,,,,,,,,,,,1,,,
https://www.threads.net/@rebellewiththecause/post/DC6bTWSRUgo,rebellewiththecause,AAAAAAAAAAAAI love seeing the people of Lebanon celebrating,11/28/2024,11:12,72,11,0,0,TRUE,12/7/2024,1:49,DC6bTWSRUgo,0,11:12:00,11,71
,,"400,000 to the mosque. 6 lakh to the mosque.s 1 million to the mosque. 25,000. 10 million.ors 10 million to mosque.. 1 million. 50,000...:..: Rumors Mosque committee has donated Tk Tk 40,000. 3 lakhs. 5000 each. Tk 500,000.. 20,000.. 50,000. 20,000. 1",,,,,,,,,,,1,,,
https://www.threads.net/@rathekyn/post/DCbvrhoN3JY,rathekyn,Blob blob blob blob blob blob blob blob blob blob blob still asleep on my head well my head was where his paw is  better than a bf my buddy,11/16/2024,13:13,0,0,0,0,FALSE,12/7/2024,6:12,DCbvrhoN3JY,0,13:13:00,13,153
,,you have to be detective in a relationship you are not out of your past fears or in a relationship you are in a relationship you are not out of your past fears or you have to be detective in a relationship you are not out of your past fears or the. news post: Make slight word and phrasing:: or: Make slight :::::.:::,,,,,,,,,,,1,,,
https://www.threads.net/@threads_nyt_pitchbot/post/DCK0BY6vw8R,threads_nyt_pitchbot,In 2025 the high school period that was being used for mandatory gender reassignment surgeries will be used for mandatory Neuralink implants,11/9/2024,23:24,539,4,48,18,TRUE,12/7/2024,0:52,DCK0BY6vw8R,0,23:24:00,23,141
https://www.threads.net/@cherijacobus1/post/DCaW4sYOxx_,andyostroy,I can only imagine what the great Dr Fauci must be thinking right nowAAA,11/15/2024,11:23,211,12,2,0,TRUE,12/7/2024,0:18,DCaW4sYOxx_,0,11:23:00,11,75
,,. E Colin was announced a month ago Stop posting. You look ridiculous. You look ridiculous. You look ridiculous. You look ridiculous. You look ridiculous. You look ridiculous. You look ridiculous. You look ridiculous. You look ridiculous. You look ridiculous..! You look ridiculous. You look ridiculous. E Colin was announced. E.:... to E.::::...:,,,,,,,,,,,1,,,
https://www.threads.net/@soymaulozano/post/DB6XpWoPW41,soymaulozano,ACONOCES LA NUEVA FUNCI N DE WHATSAPPSi ya estabas usando los filtros de chats con las categor as b sicas ahora tambi n podr s crear categor as personalizadasPuedes crear y editar tus listas f cilmente tocando el  en la barra de filtros en la parte superior de la pesta a de Chats o editarlas manteniendo presionada una listaSimilar a tus AAfavoritosAA puedes agregar tanto grupos como chats individuales a una lista y cualquiera que crees aparecer  en la barra de filtrosAQu  opinas,11/3/2024,14:08,249,6,6,6,TRUE,12/6/2024,23:47,DB6XpWoPW41,0,14:08:00,14,513
https://www.threads.net/@thompsonphil60/post/DCtwA4hNqev,thompsonphil60,ElonMusk,11/23/2024,13:02,0,0,0,0,FALSE,12/6/2024,23:30,DCtwA4hNqev,0,13:02:00,13,8
,,5 bucks 1 taka 1 taka 1 taka 2 taka 1 taka 5 bucks In the village 1 bucks 2 bucks2 bucks2 bucks2 bucks2 bucks college. college. Address: No. The university is nearest. Address: No. Anywhere. Name of the University... ....: post. and. Date:. orsss,,,,,,,,,,,1,,,
https://www.threads.net/@aladdinumar/post/DCqHn7JuHA7,aladdinumar,Step into the royal mansion of Kris Jenner 68 and husband Corey Gamble 43 in Californias sixbedroom eightbathroom home where they live out the rest of their lives with love ,11/22/2024,3:12,257,20,3,1,TRUE,12/7/2024,5:09,DCqHn7JuHA7,0,3:12:00,3,189
,,s of the restaurant of Primanti Bros restaurant in Pittsburgh PA after JD Vance JD Vance of Primanti Bros restaurant in Pittsburgh PA Boycott of the restaurant in Pittsburgh PA. of restaurant in Pittsburgh PA. and this news post. them restaurant in Pittsburgh PA news post and and:..: the restaurant Primanti Bros restaurant::.: JD Vance the restaurant Primanti Bros,,,,,,,,,,,1,,,
,,the small habits Its the small habits Itas the small habits How you spend your mornings nights how you talk to yourself. Its the small habits How you spend your mornings nights. Paraphrase the following news post. Its the small habits How you spend your mornings nights. - - Paraphrase -.: Make slight word and phrases:::.:..:,,,,,,,,,,,1,,,
,,in our iPhones.. Apple is really about to start charging us to use the FaceTime feature wild. Apple is really about to start. Apple is really about to start charging us for use of the FaceTime feature wild. Apple is really about to start. Apple is really about to start charging us to use the FaceTime feature. Apple..:.....::::::..,,,,,,,,,,,1,,,
https://www.threads.net/@us_24h_report/post/DCW9pKlPrTD,us_24h_report,"The View StrAAggles FiAAaAAcially with DroppiAAg Viewership
Read more buffly4hGJUAAA",11/14/2024,16:39,1,0,0,0,FALSE,12/7/2024,1:20,DCW9pKlPrTD,0,16:39:00,16,98
https://www.threads.net/@jack_perez19088300/post/DBwStZ9tav5,jack_perez19088300,Feds RAID Jay Z  Beyonce Mansion After Diddy LINKS,10/30/2024,16:13,0,0,0,0,FALSE,12/7/2024,7:13,DBwStZ9tav5,0,16:13:00,16,52
https://www.threads.net/@lumel1962/post/DClomM1MRrd,lumel1962,,11/20/2024,9:24,0,0,0,0,FALSE,12/7/2024,3:51,DClomM1MRrd,0,9:24:00,9,16
https://www.threads.net/@slwiowa/post/DC3Bg9asIU_,slwiowa,What will Trump terriffs help bread milk eggs cats and dogs,11/27/2024,3:28,10,2,0,0,FALSE,12/6/2024,23:05,DC3Bg9asIU_,0,3:28:00,3,62
,,... She never wrote that Her vocabulary is too broad.. Her vocabulary is too broad.  : Taylor never wrote that Her vocabulary is too narrow.  : Taylor never wrote that Her vocabulary is too.::.: Make slight word and phrasing or and.:::::..:,,,,,,,,,,,1,,,
,,"and J. AOC, Jaime Raskin, and Jaime Raskin have filed articles of impeachment against President Trump for pardoning J6 prisoners. AOC and Jaime Raskin have filed President Trump. AOC and Jaime Raskin have filed articles of impeachment against President Trump for pardoning J6 prisoners the J5 the J6 the......:::... The following",,,,,,,,,,,1,,,
https://www.threads.net/@us_24h_report/post/DCUXpVRvrnZ,us_24h_report,"KeviAA CostAAer RefAAses to Share Stage with Whoopi Goldberg at the Oscars SparkiAAg Major CoAAtroversy 
Read more buffly3AHscAAA",11/13/2024,16:28,9,0,0,0,FALSE,12/7/2024,3:27,DCUXpVRvrnZ,0,16:28:00,16,146
https://www.threads.net/@briancharlesrooney/post/DCtAIagO5sM,benitastamey,BREAKING Tucker Carlson reveals that he tried to set up a meeting between Speaker Mike Johnson and Putin prior to the House vote on Ukraine aid AAAI told him  why donAAAt you just check with PutinAAATucker wanted the Speaker of the House to run major decisions past Putin before voting,11/23/2024,0:20,899,39,149,27,TRUE,12/7/2024,0:14,DCtAIagO5sM,0,0:20:00,0,298
https://www.threads.net/@theotherplanet72/post/DCseZh_u7uK,theotherplanet72,facebookcomshareAAA,11/23/2024,1:09,0,0,0,0,FALSE,12/6/2024,23:21,DCseZh_u7uK,0,1:09:00,1,24
https://www.threads.net/@aroundq/post/DCvTJd1x5iJ,aroundq,Congrats to orlpride on winning the 2024 NWSL Championship,11/24/2024,3:29,5,1,0,0,TRUE,12/7/2024,3:52,DCvTJd1x5iJ,0,3:29:00,3,60
,,TCBs 1 lakh cards have been canceled. TCBs 1 lakh cards have been canceled.... TCBs 1 lakh cards have been canceled. TCBs 1 lakh cards have been canceled. TCBs. TCBs 1 lakh.::::: and changes:::::..:...?.. TC,,,,,,,,,,,1,,,
https://www.threads.net/@johnnypalmadessa/post/DCXh6FkS1vM,johnnypalmadessa,RFK Jr WeAAre screwed,11/14/2024,21:56,1300,94,36,0,TRUE,12/7/2024,0:28,DCXh6FkS1vM,0,21:56:00,21,26
https://www.threads.net/@scarletstarlette/post/DCIe4R5sqel,scarletstarlette,The mark of the beast The church has been trying to tell us,11/9/2024,1:41,149,15,22,5,FALSE,12/7/2024,2:43,DCIe4R5sqel,0,1:41:00,1,61
https://www.threads.net/@allhallowswitchh/post/DCvLQabvTDN,allhallowswitchh,So apparently trump supporters do not want the jobs immigrants do go figure lol,11/24/2024,2:20,159,42,3,0,TRUE,12/7/2024,3:09,DCvLQabvTDN,0,2:20:00,2,80
https://www.threads.net/@sajib_1hossain/post/DCJdoXcSi7i,sajib_1hossain,TCBs 1 lakh cards have been canceled,11/9/2024,10:49,0,0,0,0,FALSE,2/9/2025,21:56,DCJdoXcSi7i,1,10:49:00,10,39
https://www.threads.net/@simpyanuraj/post/C6clRMKsIcS,stephaniehson,A world where everyone is responsible for AAmakingAA their own happiness is a world where no one experiences happiness,12/6/2024,0:24,80,9,18,0,TRUE,12/7/2024,5:59,C6clRMKsIcS,1,0:24:00,0,125
https://www.threads.net/@secondbreakfastinvesting/post/DCe1fS2SajE,secondbreakfastinvesting,Make America Healthy Again my butthole AAAAoAAAAAAAA,11/17/2024,18:02,4,0,0,0,FALSE,12/7/2024,4:25,DCe1fS2SajE,0,18:02:00,18,63
https://www.threads.net/@soldatthetop/post/CuW0_ZWOVGR,soldatthetop,The pussyfooting Fed Doves and Coward Powell are stuck in analysis paralysis Holding to Fed tradition particularly since the Bernanke era they are too weak feckless and impotent to do the right thing and hike 100200bps more So instead they hide behind datadependency,7/6/2023,12:55,0,0,0,0,FALSE,12/7/2024,5:14,CuW0_ZWOVGR,0,12:55:00,12,279
https://www.threads.net/@tim4chris/post/DCmuhiXRUby,tim4chris,Just a reminder,11/20/2024,19:35,6,2,0,0,TRUE,12/7/2024,3:56,DCmuhiXRUby,0,19:35:00,19,16
,,":, it was a very tense summer., the weather was cold and windy., the weather was awful., the weather was quite bad.., the world was not in the best of health.:.....:::: As I predicted. As I predicted. As I predicted. As I predicted. As I predicted..:.:::,",,,,,,,,,,,1,,,
https://www.threads.net/@celebrityspectrum12/post/DCj3hpUTNwC,celebrityspectrum12,"Jaguar Wright Reveals EXACTLY What Diddy  JayZ Did to Mary J Blige
Summary of the event below 
READ HERE  buffly3UYHqAAA",11/19/2024,16:56,2,0,0,0,FALSE,12/7/2024,6:44,DCj3hpUTNwC,0,16:56:00,16,131
,,"& TCBs 1 lakh cards have been canceled.. TCBs 1 lakh cards have been canceled... All the. TCBs 1 lakh cards have been canceled...:. Changes:. changes: TCBs 1 lakh cards have been canceled. news::::::.:..,. : .. TC",,,,,,,,,,,1,,,
https://www.threads.net/@soren.iverson/post/DCcGTkdPt4R,soren.iverson,Ticketmaster fight someone for better seats,11/16/2024,16:31,1600,15,44,73,TRUE,12/6/2024,23:21,DCcGTkdPt4R,0,16:31:00,16,43
https://www.threads.net/@coopmike48/post/DC7FT4EyTxQ,coopmike48,ElonMusk,11/28/2024,17:19,2,0,0,0,FALSE,12/6/2024,23:18,DC7FT4EyTxQ,0,17:19:00,17,8
https://www.threads.net/@itskrystlewithak.duh/post/DCLaNO7xubW/just-checked-out-google-trendscan-i-change-my-vote-up-950-todaylooks-like-the-re,itskrystlewithak.duh,Just checked out Google trendsaaCan I change my votea up 950 todayLooks like the regret has already begun,11/10/2024,4:58,2400,447,281,233,TRUE,12/12/2024,18:18,DCLaNO7xubW,1,4:58:00,4,112
https://www.threads.net/@xaviaer/post/DCkDkOYSED1,xaviaer,"Firing a THIRD housekeeper today1 Never showed up on time and raised her rates by 100
2 Confronted me about AAAsupporting Donald Trump as a black manAAA
3 AAAAccidentallyAAA stole my trash bags and cleaning suppliesBeing privileged comes with a lot of management responsibilities",11/19/2024,18:41,768,46,10,0,TRUE,12/7/2024,5:44,DCkDkOYSED1,0,18:41:00,18,296
https://www.threads.net/@soymaulozano/post/DCCk4Wlykr8,soymaulozano,No ser a la primera vez que vemos a una marca hacer ajustes para distinguir su gama premium del resto Quiz s no sea una mala ideaAAQu  opina la gente por aqu  ,11/6/2024,18:38,73,2,0,0,TRUE,12/7/2024,3:18,DCCk4Wlykr8,0,18:38:00,18,176
https://www.threads.net/@magickdo13/post/DCzfuEOv7Qn,magickdo13,Back in June my daughter watched my face as I saw that the Instagram version of Tiny Kindness went up 100 to 23000 When she asked what was up I told her Then she asked Whats your goal I answered truthfully 100000 She very nicely said Youll get there eventuallyAnd just now I did but here at Threads  Thank you for being here Thank you for hearting and commenting and sharing to help others who might be moved by the project find it tooIm so grateful xo Rachel,11/25/2024,18:35,0,0,0,0,FALSE,12/7/2024,5:58,DCzfuEOv7Qn,0,18:35:00,18,522
,,to the information being shared. to the use of your service. to this. to this. I dont agree to this. I dont consent to this. I dont consent to this. I dont consent to this. I dont consent to this. I dont consent. I dont consent to this. I dont consent. I dont. I dont..:......:.::....,,,,,,,,,,,1,,,
https://www.threads.net/@latmy2/post/DCE4waIJkE8,vj_khurana_07,Miss You Baba AAAAovijay_khurana_jatav vj_khurana_07 viral explorepage viralpost viralinstagram,12/6/2024,3:26,39,2,0,0,FALSE,12/7/2024,0:21,DCE4waIJkE8,0,3:26:00,3,104
,,. post.. news post.  : I got a major laugh out of this.. news post..: news post..: ?.. Paraphrase: This post is about making love. post. news post. I got major laugh out of this news post.: I got major. news post... news post. story... news,,,,,,,,,,,1,,,
https://www.threads.net/@bebocruztv/post/DCAXISxszM2,bebocruztv,Ya esto Comenz 3 Quien ganara,11/5/2024,21:59,0,0,0,0,TRUE,12/7/2024,2:11,DCAXISxszM2,0,21:59:00,21,31
,,s Net Worth Takes a 1 Billion Hit after Controversial Endorsements Net Worth Takes a 1 Billion Hit After Controversial Endorsement AAAGOs Net Worth Takes a 1 Billion Hit Afters Net Worth Takes a 1 Billion Hit After Controversials Net Worth Takes 1 Billion HitAAAAsAA AAAssAAAAAAGos,,,,,,,,,,,1,,,
https://www.threads.net/@aroundq/post/C7fpaD2AM8s,aroundq,"WhatAAAs your camera journey
1st Nikon D60
2nd Canon Rebel T3i
3rd Canon 5Dmkii
4th Canon 6D
5th Sony a7
6th Sony a7ii
7th Sony a7rii
8th Sony a7riii
9th Sony a7siii
Current SonyAlpha a1",5/28/2024,1:56,417,418,143,0,TRUE,12/7/2024,6:30,C7fpaD2AM8s,0,1:56:00,1,191
https://www.threads.net/@margaretdeleon2023/post/DC5pv2MNyrK,margaretdeleon2023,TJs was not that bad,11/28/2024,3:58,10,1,0,0,TRUE,12/7/2024,5:21,DC5pv2MNyrK,0,3:58:00,3,20
https://www.threads.net/@ryshead/post/DFBy-ORy7W7,ryshead,Donald Trump just stood on stage and said the election was stolen for him and that Elon Musk messed with the voting computers like only he couldAnd if there was any question what happened with TikTokaThey just took this video down in 30 seconds for aintegrity and authenticitya reasons ryanarmy holdthemic trump maga news,1/20/2025,0:56,1500,197,558,731,TRUE,2/9/2025,18:49,DFBy-ORy7W7,1,0:56:00,0,338
,,s Super BowlAAAs Super BowlAAAs Super BowlAAAs Super BowlAAAs Super BowlAAAs Super BowlAAAs Super BowlAAAs Super BowlAAAs Super BowlAAAs Super BowlAAAs Super BowlAAAs Super BowlAAAs Super BowlAAAs Super BowlAAAss Super Bowl.s Super BowlsAAsAs:. s Super Bowlsssa,,,,,,,,,,,1,,,
